Macro Name,Name,Type,Size,Mk Level,Description,Hull,Price Min,Price Avg,Price Max,Tags,Damage Hull,Damage Shield,Fire Rate,Reload Time,Projectile Speed,Projectile Lifetime,Range Max,Heat Per Shot,Heat Dissipation,Overheat Time,Rotation Speed,DPS Hull,DPS Shield
weapon_xen_s_gatling_01_mk1_macro,Needler Gun,weapon,s,1,"Originally used as a construction tool, the Needler Gun remains at its core what it has always been, a huge nail gun designed for heavy duty construction projects. Over time the Xenon have adapted it from firing mundane nails and rivets, to having ammunition chambers housing armour-piercing projectiles, allowing it to deliver devastating blows to enemy ships. remains at its core what it has always been, a colossal nail gun designed for heavy duty construction projects. Over time the Xenon have adapted it from firing mundane nails and rivets, to having ammunition chambers housing armour-piercing projectiles, allowing it to deliver devastating blows to enemy ships.\n\nWhile the Needler Turret may not posses the overwhelming force of some heavier armaments, between its wide angle of fire as a turret, its fast rate of fire, and each projectile being propelled with startling velocity, it makes a stalwart choice for a variety of scenarios., just de-emphasising the size a little)\n\nThe Needler Gun's high rate of fire transforms what would otherwise be a minor annoyance into a significant stopping power. It is able to cover its target with hits at a rate that can produce significant structural damage in a short amount of time.",1000,4067,4900,5733,,40.0,40.0,4.0,0.0,3400.0,0.0,3400.0,120.0,2000.0,1.13,125.0,160.0,160.0
weapon_spl_s_gatling_01_mk1_macro,Neutron Gatling,weapon,s,1,"The Split Neutron Gatling is a short range, rapid fire weapon comparable to the Bolt Repeater. Similar to the Bolt Repeater, the constant stream of projectiles travels rather slowly and requires aiming ahead in order to hit moving targets. The Neutron Gatling is renowned for its high damage output, but the low accuracy and noticeable spread can make hitting small targets at range rather challenging, forcing pilots to close the distance. For the dogfight-loving Split this is considered part of the hunt.\n\nThe Split developed this weapon, taking into account the psychological effects on the pilot and target. While the pilot feels empowered by commanding a high rate of fire over a prolonged time, the target feels terrorised by the light show and left to guess which projectiles might hit or miss. Despite not being part of the intended design, the low accuracy helps pirates to intimidate their prey without noticeably damaging their prize. It is a functional weapon for combat, but arguably also a tool to express the Split warrior culture and spread terror among their many foes.\n\nThe Mk2 variant offers increased damage output and a higher rate of fire.",500,15527,25753,35978,,8.0,8.0,17.0,0.0,2160.0,0.0,2700.0,40.0,2000.0,1.13,123.9,136.0,136.0
weapon_bor_s_laser_01_mk1_macro,Phase Gun,weapon,s,1,"Boron Phase weaponry is an iteration of particle accelerator weapons first developed by the Paranid and Argon. The fired energy pulses, consisting of highly accelerated and polarised particles, prove effective against hull, while less so against shielded targets. This puts Phase weaponry in a unique position among the Boron arsenal, which otherwise tends towards primarily impairing shields and mobility. As a necessary last resort against undeterrable hostiles, Phase armaments are widely available as either weapons or turrets in various sizes, and form the backbone of Boron weaponry and fleet compositions.",500,46814,62419,79896,,64.0,64.0,2.0,0.0,2800.0,0.0,3191.9999999999995,120.0,2000.0,1.0,165.0,128.0,128.0
weapon_gen_s_plasma_01_mk1_macro,Plasma Cannon,weapon,s,1,"The Plasma Cannon combines high damage output with long range. Its drawbacks, slow projectile speed and fire rate, made worse by high heat generation, can make landing hits as challenging as it is important. This results in its predominant use being against capital ships, where swarms of fighters deploy Plasma Cannons to great success. Unlike short ranged weapons such as the Shard Battery and the Split Tau Accelerator, which outperform it in damage output and are more suited to attacking capital ships from a blind spot, the Plasma Cannon's greatest advantage is its range. Skilled pilots are also able to hunt down smaller targets efficiently, either by deploying the Plasma Cannon at short range or by predicting the courses of the projectile and target. Similarly, skilled pilots are also able to evade and avoid being hit by such attempts.\n\nThe Plasma Cannon was developed during the early days of the Paranid Civil War, by the Holy Order of the Pontifex, building upon the High Energy Plasma Thrower. Like its predecessor, it suffers from high radiation build-up, and this needs to be purged between shots to prevent it from damaging itself. The blueprint for the Plasma Cannon was stolen by the Argon Secret Service and distributed throughout the Commonwealth when the Argon Federation joined the war effort.\n\nThe Mk2 variant has a higher rate of fire, lower heat generation and increased damage output.",500,12851,14279,15707,,1024.0,1024.0,0.0,0.0,1229.0,0.0,4055.7,5122.0,2000.0,1.13,47.4,0.0,0.0
weapon_ter_s_gatling_01_mk1_macro,Proton Barrage,weapon,s,1,"The Terran Proton Barrage is a short range weapon which can only be attached to high-energy weapon mounts. It is considered the Terran high-energy variant of the Commonwealth Bolt Repeater. Compared to the Bolt Repeater, the Proton Barrage offers higher damage output and projectile speed, but forfeits some of its range. While providing more damage in total, the Barrage has a lower fire rate and focusses on delivering more powerful individual projectiles during its long bursts. Its main downsides are its compatibility restriction that limits it to Terran ship designs, and the fact that it is twice as expensive when compared to the weaker Commonwealth Bolt Repeater. The Proton Barrage is a generalist weapon which performs well against most reasonable targets.\n\nWith the reconnection of the Commonwealth, the Terran Secret Service acquired the Bolt Repeater blueprint, enabling Terran engineers to develop it into the Proton Barrage. They adjusted it for Terran high-energy mount compatibility, effectively increasing its power, while also preventing the Commonwealth from using it.\n\nThe Mk2 variant increases the damage output, despite reducing the rate of fire, by making the individual projectiles more powerful still.",500,97679,114917,132154,,42.0,42.0,4.0,0.0,3600.0,0.0,2646.0,132.0,2000.0,1.13,120.0,168.0,168.0
weapon_gen_s_laser_01_mk1_macro,Pulse Laser,weapon,s,1,"Many experienced pilots fondly remember the affordable and reliable Pulse Laser as their first weapon. Its pin-point accuracy and high projectile speed make it an excellent choice for fighting small and fast targets, handling fragile lockboxes, and for dealing with deployables like mines and laser towers. Often initially scoffed at for its comparatively low damage output, its slow heat generation and sublime cooling result in a steady stream of disruptive fire, which in turn rewards pilots who can stay on target for an extended period. Faced with larger enemies, the Pulse Laser does not become obsolete as quickly as one might expect. Used in greater numbers, it can still be a formidable choice against frigates and corvettes, though an upgrade to a larger weapon mount may be advisable to maintain a level playing field. The Pulse Laser remains the preferred choice of commanders who favour versatility over optimisation against specific opponents, or who have little trust in the aim of their subordinates.\n\nThe technology behind the Pulse Laser is advanced and efficient. Within a shielded chamber, microscopic fragments of matter are superheated and accelerated by a pulsed neodymium laser. The weapon was originally designed by the Ministry of Finance to provide a robust loadout for their escort fleets, without having to invest time and resources into the maintenance of a well-rounded combined arms setup. Over time, and thanks to the Teladi Company's aggressive marketing, it has been adopted as the number one weapon of convenience by all other former members of the Community of Planets.\n\nThe Mk2 variant sports a slightly longer burst. This lowers the efficiency of the heat dissipation between bursts and thereby exponentially drives up the cost of the internal shielding, but results in an overall higher damage output.",500,16056,17840,19624,,32.0,32.0,7.0,0.0,4147.0,0.0,3110.25,53.0,2000.0,1.13,165.4,224.0,224.0
weapon_ter_s_laser_01_mk1_macro,Pulse Laser,weapon,s,1,"Although it bears the same name as the most widely available weapon in the Jump Gate network, the Terran Pulse Laser functions in a slightly different way. It dispenses with the use of clips for short bursts, and puts a greater emphasis on the power of the individual projectiles. Despite the weapon's reduced effective range, the microscopic particles are accelerated faster and reach their targets much quicker. Heat, therefore, accumulates more quickly than for its non-Terran counterpart, but because of the supreme energy efficiency of the underlying mechanism, overheating remains an unlikely event. As such, pilots who use this version of the Pulse Laser are still rewarded for maintaining pressure on their opponents, and remaining on target for the entirety of the fight.\n\nAfter the Realignment, the Terran Protectorate was quick to survey the military capabilities of its potential rivals in the new Jump Gate network, and soon acquired blueprints for the most widespread weapon of the time - the Pulse Laser. Noticing its versatility and beautiful simplicity, the well-oiled machine of the Terran military-industrial complex did what it had always done best: made extensive adjustments to auspicious technology to give it a distinct Terran identity and to prevent reverse-engineering. The result still behaves like a Pulse Laser in practice. Although initially it was deemed unusable by foreign powers, defying all predictions, the Pulse Laser has been retrofitted onto many other ships with only minimal compromise.\n\nThe Mk2 variant greatly improves the weapon's energy output and rate of fire, while only marginally raising its rate of heat accumulation.",500,36516,42960,49404,,62.0,62.0,2.0,0.0,6220.8,0.0,2737.152,145.0,2000.0,1.13,160.0,124.0,124.0
weapon_gen_s_shotgun_01_mk1_macro,Shard Battery,weapon,s,1,"The Shard Battery is essentially a spaceborne shotgun, that makes up for its low effective range and accuracy by inflicting devastating trauma against shields and hull alike. At its core, it is functionally similar to the Bolt Repeater that it was originally developed from. However, the ejection of multiple projectiles at once requires a wider barrel aperture, a larger spacing between shots, and generates a higher energy drain. When it comes to its damage output, the Shard Battery has been compared to the Plasma Cannon, but it offers a slightly different range of applications. Skilled military pilots may occasionally make use of this weapon against small targets in an attempt to end the fight quickly, but it is generally agreed upon that one should try to avoid these situations. The Shard Battery reaches its fullest potential against larger and slower targets such as M-sized ships, which cannot as easily evade its projectiles. It is also especially effective against capital ship surface elements, provided that the pilot can find an opportunity to target them from the blind spots of nearby turrets.\n\nThe Mk2 variant fires fewer shards at a higher speed but with a shorter interval. This raises the overall damage output and improves the weapon's accuracy, especially against more nimble targets, but in turn incurs a quicker heat build-up.",500,22365,24850,27335,,49.0,49.0,1.0,0.0,2880.0,0.0,2304.0,245.0,2000.0,1.13,107.0,49.0,49.0
weapon_spl_s_shotgun_01_mk1_macro,Tau Accelerator,weapon,s,1,"The Tau Accelerator combines the raw destructive power of a spaceship-based shotgun with intimidation through rapid weapons fire; a trademark of Split military culture. Even though it is the result of an entirely different branch of research, it may be considered as the Split specialist version of the Shard Battery. In comparison to this more readily available weapon, the Tau Accelerator offers a greater energy output and a lower spread, while its effective range, and the number and speed of its projectiles, are somewhat reduced. For Split bounty hunters, the profession in which the use of this weapon remains the most prevalent, these apparent drawbacks are entirely immaterial. In fact, a true Split will eagerly accept any excuse to get close to their target and unload their weapons at full blast until they overheat.\n\nThe Mk2 variant improves projectile speed and rate of fire, while miraculously maintaining the original heat accumulation rate.",500,15675,25034,34394,,30.0,30.0,3.0,0.0,2592.0,0.0,2073.6,150.0,2000.0,1.13,107.0,90.0,90.0
weapon_spl_s_sticky_01_mk1_macro,Thermal Disintegrator,weapon,s,1,"The Split Thermal Disintegrator is a shield-penetrating short range weapon. After bypassing the shields, its projectiles stick to the target, applying damage over time. Most available variants fire short bursts interrupted by a long break, but the S Mk2 variant allows for nearly continuous fire with only a short break between clip changes. With only a slight damage advantage against shielded surface elements, the Thermal Disintegrator remains a solid choice for general use.\n\nThe Split developed this weapon after experimenting with shield penetration technologies. While the goal to bypass shields entirely was not achieved, the resulting suitability for general use, together with the additional benefit of partial bypass, make it a widely deployed weapon.\n\nThe Mk2 variant increases both damage and rate of fire.",500,8590,14199,19808,,20.0,20.0,7.0,0.0,1728.0,0.0,2592.0,83.0,2000.0,1.13,165.4,140.0,140.0
weapon_bor_s_torpedo_01_mk1_macro,Torpedo Launcher,weapon,s,1,No information available(No information available),500,22558,25064,27571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_s_torpedo_01_mk1_macro,Torpedo Launcher,weapon,s,1,No information available(No information available),500,22558,25064,27571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_bor_s_guided_01_mk1_macro,Tracking Launcher,weapon,s,1,No information available(No information available),500,8277,9197,10117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_s_guided_01_mk1_macro,Tracking Launcher,weapon,s,1,No information available(No information available),500,8277,9197,10117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_s_beam_01_mk2_macro,Beam Emitter Mk2,weapon,s,2,"The Beam Emitter is a highly specialised anti-fighter weapon, notable for its high accuracy. It discharges high-velocity beams which hit their target almost immediately. However, somewhat counterintuitively, it achieves this instantaneous accuracy by restraining the energy that the beam puts out. Since the beam is not as intense as the projectiles fired by many of its counterparts, it only inflicts damage gradually, which exposes the pilot to a counter-attack. Because of this, the Beam Emitter is mainly used on nimble fighters, which are able to get up close and out-manoeuvre their target when necessary.\n\nThe Mk2 variant tries to rectify the weak damage output somewhat, by ramping up the beam's intensity, but this comes at the cost of the weapon overheating more rapidly.",500,104979,116643,128308,,122.0,122.0,0.0,0.0,299792500.0,0.0,1199170000.0,159.0,2000.0,1.13,60.0,0.0,0.0
weapon_gen_s_cannon_01_mk2_macro,Blast Mortar Mk2,weapon,s,2,"The Blast Mortar launches a tightly packed ball of high explosives, carefully separated from a layer of crushed and superheated asteroid matter. This swirling bubble of doom detonates on impact, or upon reaching its maximum effective range. Its decent blast radius, added to the already high damage per projectile, make it an excellent choice for taking out the engines, turrets and shield generators of capital ships. It is often favourably compared to the Plasma Cannon, a household standard in the post-realignment Jump Gate network, because it has the higher projectile speed of the two. This offers desperate pilots the ability to engage smaller targets when necessary. However, it is no flak cannon and, if given the choice, it is usually advisable to use this weapon against ships of at least medium size, which cannot evade its fire.\n\nBefore the Holy Order of the Pontifex was even officially proclaimed, its constituents began experimenting with equipment that would make efficient use of the limited resources available at the time. This resulted in weapons such as the Blast Mortar: surprisingly simple to produce, at least from the perspective of the superior Paranid intellect, yet at the same time brutally effective. Though they were initially ordered to build stronger beams for their visual effect, the priest engineers put their faith in what they most believed in: local maxima in the parameter space. Like a paradise yet untouched by mortal interference, the Blast Mortar works in perfect equilibrium as long as its careful calibration isn't disturbed. Bafflingly resistant to attempts at reverse engineering and improvement by foreign powers' militaries, the mechanism tends to suffer drastic loss of efficiency if one dares to adjust its properties, even in the most miniscule way.\n\nThe Mk2 variant is the exception to this rule, being a creation by the very same priest engineers that designed the original. It is an upgrade as straightforward as it gets, simply offering significantly enhanced destructive power and slightly improved heat dissipation.",0,57963,84981,111999,,864.0,864.0,0.0,0.0,1440.0,0.0,3311.9999999999995,2216.0,2200.0,0.6,12.0,0.0,0.0
weapon_gen_s_gatling_01_mk2_macro,Bolt Repeater Mk2,weapon,s,2,"The Bolt Repeater's average damage output and cooling make it an excellent choice for the indecisive military pilot. It is often considered the logical next step after having familiarised oneself with the Pulse Laser. Its prolonged bursts can easily tear apart targets of a similar size, but the projectiles are larger and move at a slower pace than Pulse Laser particles. This means that the pilot needs to have experience in gauging when to expend their burst, and when to let the weapon cool down and wait for a better opportunity. When facing off against this weapon, nimble ships may be able to dodge its stream of bullets by strafing and making spiral movements. Against capital ships, the Bolt Repeater is a suitable choice for destroying surface elements such as turrets and shields, though it struggles to leave a lasting impact on the ship's hull.\n\nThe modern-day Bolt Repeater is the result of a development path taken by Argon military scientists from old Mass Driver designs; a weapon which first saw use during the era of the Kha'ak threat. By stripping out the original weapon's ability to penetrate shields, and instead maximising the force of its continuous bullet output, they created a robust all-rounder that was soon adopted by the Federation's allies because of its sheer brutal efficiency.\n\nThe Mk2 variant uses even larger projectiles while maintaining the same projectile speed, resulting in a lower rate of fire but an increased level of overall trauma to the target's hull and shields.",500,119121,132356,145592,,32.0,32.0,10.0,0.0,2400.0,0.0,3000.0,55.0,2000.0,1.13,123.9,320.0,320.0
weapon_spl_s_railgun_01_mk2_macro,Boson Lance Mk2,weapon,s,2,"The Split Boson Lance fires a single high speed projectile at medium range. Unlike other weapons, the Boson Lance forgoes automatic target tracking and is static, requiring the pilot to turn their ship to aim. This limitation results in the Boson Lance seeing most use in fighting medium-sized ships, or when destroying the surface elements of capital ships. In an attempt to mitigate this, some pilots who regularly use this weapon have developed rituals which they believe increase its damage output.\n\nThe Boson Lance was invented relatively recently, by the Split brothers Ko t'Pa and Fyi t'Pa. With the reconnection of the Zyarth Patriarchy to the Commonwealth, the Patriarchy acquired the weapon's blueprint and refined it for mass production.\n\nThe most notable feature of the Mk2 variant is that it doubles the damage output.",500,839148,1266147,1693145,,1000.0,1000.0,0.0,0.0,10000.0,0.0,5000.0,0.0,600.0,3.0,100.0,0.0,0.0
weapon_gen_s_burst_01_mk2_macro,Burst Ray Mk2,weapon,s,2,"Because of its amplified destructive power against surface elements, the Burst Ray is the weapon of choice for daring fighter pilots who want to strip capital ships of their engines, shield generators and turrets. As the name suggests, it fires a sequenced burst of focused radiation to deliver several galvanic calefactions in quick succession, causing the target's surface material to lose cohesion on a molecular level. This niche ability comes at a cost, however: its short range and low energy output against the main shield and hull of its target make the Burst Ray an ineffective weapon for skirmishes with small and medium-sized ships. In a pinch, the fact that the individual beams deliver their damage instantaneously, may nevertheless prove useful against small and evasive targets.\n\nIt is said that the Priest Duke of Pious Mists himself ordered the development of a specialised anti-capital ship weapon to counter the overreliance on heavy fleets and long-range weaponry of the Holy Order of the Pontifex.\n\nThe Mk2 variant fires more often per burst, which increases the energy output significantly. In turn, the effective range drops slightly and the weapon becomes prone to overheating.",500,56299,82188,108078,,47.0,47.0,6.0,0.0,96000.0,0.0,14400.0,720.0,2500.0,1.2,180.0,282.0,282.0
weapon_gen_s_dumbfire_01_mk2_macro,Dumbfire Launcher Mk2,weapon,s,2,No information available(No information available),500,13370,14855,16341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_arg_s_ion_01_mk2_macro,Ion Blaster Mk2,weapon,s,2,"This Argon weapon was designed to be an effective anti-shield measure, carried by small and medium-sized ships. While the electrically charged particles it dispenses will eat through a shield in a remarkably short time, the velocity of the projectile itself is not quite as impressive. For this reason, and the fact that the projectiles are not as damaging once the target's shields have dropped and the projectiles are hitting the ship's hull, the Ion Blaster is often used by the first wave of vanguard ships. It is also effective when used in combination with weapons that are more suited to penetrating the hull. The technology behind this weapon was developed by the Argon Navy's Research and Development team, in cooperation with Jinko-Tekina Technologies. Their goal was to replicate the Boron-made Ion weapon technology, to which the Argon had lost all access during the Jump Gate shutdown. Their success was mixed; although they managed to apply the technology to make Blasters suitable for small ships, their team struggled to develop something suitable for outfitting larger vessels.\n\nThe Mk2 variant offers a significant boost in damage against shields, but actually deals less damage to a ship's hull than the Mk1, making it an even more specialised weapon.",500,777281,1160264,1543247,,8.0,8.0,4.0,0.0,1920.0,0.0,2880.0,151.0,2000.0,1.13,109.6,32.0,32.0
weapon_par_s_railgun_01_mk2_macro,Mass Driver Mk2,weapon,s,2,"The Mass Driver fires a single high energy projectile, which maintains its accuracy and destructive force over a very long distance. Heat accumulates almost instantaneously when the trigger is engaged, after which the pilot can release the shot immediately or take their time to aim. These unique features come at a cost, however: the weapon is mounted in a fixed forward-facing orientation, which makes automatic target tracking impossible and means that the pilot has to rely solely on their own skill. Over an extended period of time, the energy output of this weapon may appear relatively poor, but its strength lies in the initial attack, which can surprise the target and take out vital systems before a skirmish. It is therefore most commonly used in a combined arms approach, to support an already engaged force. On fast and nimble ships, which can reliably keep their opponents at a distance, the weapon's superior range may also allow the pilot to defeat their opponent without ever coming under fire themselves.\n\nThis weapon is not to be confused with pre-Shutdown versions of the Mass Driver, which fired constant streams of shield-penetrating projectiles. The militaries of both the Argon Federation and the Godrealm of the Paranid attempted to improve on the old design, and both developed weapons that now bear little resemblance to the original. The Paranid opted for a dual barrel, lined with perfectly synchronised, superconductive electromagnets. It appears curious, therefore, that the weapons development experts in Trinity Sanctum, upon presenting what was essentially an entirely new type of weapon, chose to keep the traditional name.\n\nThe Mk2 variant incorporates expensive, highly calibrated electromagnets, greatly reducing the weapon's heat build-up before each shot.",500,860045,1292412,1724780,,500.0,500.0,0.0,0.0,10000.0,0.0,12000.0,0.0,600.0,3.0,100.0,0.0,0.0
weapon_ter_s_beam_01_mk2_macro,Meson Stream Mk2,weapon,s,2,"The Meson Stream is an incredibly powerful, and correspondingly expensive, weapon that fires a single transient beam that strikes almost instantly. Similar to other high precision weapons, the Meson Stream does not automatically track its target, and relies on the pilot's skill for aiming. In other respects, including its moderate range, it handles more similarly to beam weapons such as the Beam Emitter. The Meson Stream does not require charging, and can theoretically be fired without releasing the trigger. However, the ship's maximum heat capacity will usually prevent this kind of usage. Because of the weapon's extreme power consumption and heat generation, it can only be attached to high-energy weapon mounts.\n\nFor a variety of reasons, the Terran military had long since toyed with the idea of an oversized laser cannon. Despite requiring an entirely new, specialised platform, and bearing an abysmally wasteful energy profile, such a weapon's potential as a deterrent was never in question. Moreover, superweapons maintain a special place in the heart of Terran popular culture, and when the time came to develop the first small-scale prototype, there was overwhelming public support for the project. In light of this, the Meson Stream represented the first cautious, yet determined, steps of the Terran Protectorate towards fulfilling a long-harboured fantasy.\n\nIn return for massively increased material cost, the Mk2 variant manages to raise the energy output of the weapon to an even higher level.",500,2367396,2785171,3202947,,5675.0,5675.0,0.0,0.0,299792500.0,0.0,299792500.0,3000.0,500.0,0.13,100.0,0.0,0.0
weapon_gen_s_mining_01_mk2_macro,Mining Drill Mk2,weapon,s,2,"For primary resource collectors, the Mk 1 Small Mining Drill is an entry-level tool used for asteroid mining. It is available in an upgraded Mk 2 format.",500,32092,35658,39223,,3.0,3.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
weapon_tel_s_charge_01_mk2_macro,Muon Charger Mk2,weapon,s,2,"The Muon Charger is a short range, high damage weapon. Its unusual handling requires the pilot to manually charge every shot. It is recommended that it only be used when fully charged, as the damage potential is otherwise greatly reduced. Upon release, it fires multiple bolts, with a relatively small spread, which are able to stick to a target and deal damage over time. Earlier iterations had an issue with the priming of the weapon, causing some of its projectiles to ricochet harmlessly. This has since been rectified, improving the reliability of this weapon in the heat of battle. If used correctly, the Muon Charger will never overheat, allowing for a continuous and consistent damage output.\n\nThe Ministry of Finance Science Division developed this weapon for all-round use, though arguably it can be difficult to deploy effectively in dogfights against fast targets. The ability to hold the charge and release at will was intended to give pilots more control over their weapon, and increase the fighter fleet's accuracy statistics. The unique characteristics of this weapon, however, mean that custom training is required, making it unsuitable for the Ministry's novice fighter program.\n\nThe Mk2 variant offers increased damage output.",500,35426,54179,72932,,176.0,176.0,3.0,0.0,1571.0,0.0,2356.5,75.0,2000.0,1.13,58.0,528.0,528.0
weapon_spl_s_gatling_01_mk2_macro,Neutron Gatling Mk2,weapon,s,2,"The Split Neutron Gatling is a short range, rapid fire weapon comparable to the Bolt Repeater. Similar to the Bolt Repeater, the constant stream of projectiles travels rather slowly and requires aiming ahead in order to hit moving targets. The Neutron Gatling is renowned for its high damage output, but the low accuracy and noticeable spread can make hitting small targets at range rather challenging, forcing pilots to close the distance. For the dogfight-loving Split this is considered part of the hunt.\n\nThe Split developed this weapon, taking into account the psychological effects on the pilot and target. While the pilot feels empowered by commanding a high rate of fire over a prolonged time, the target feels terrorised by the light show and left to guess which projectiles might hit or miss. Despite not being part of the intended design, the low accuracy helps pirates to intimidate their prey without noticeably damaging their prize. It is a functional weapon for combat, but arguably also a tool to express the Split warrior culture and spread terror among their many foes.\n\nThe Mk2 variant offers increased damage output and a higher rate of fire.",500,78181,127292,176404,,12.0,12.0,23.0,0.0,2160.0,0.0,2700.0,31.0,2000.0,1.13,123.9,276.0,276.0
weapon_gen_s_plasma_01_mk2_macro,Plasma Cannon Mk2,weapon,s,2,"The Plasma Cannon combines high damage output with long range. Its drawbacks, slow projectile speed and fire rate, made worse by high heat generation, can make landing hits as challenging as it is important. This results in its predominant use being against capital ships, where swarms of fighters deploy Plasma Cannons to great success. Unlike short ranged weapons such as the Shard Battery and the Split Tau Accelerator, which outperform it in damage output and are more suited to attacking capital ships from a blind spot, the Plasma Cannon's greatest advantage is its range. Skilled pilots are also able to hunt down smaller targets efficiently, either by deploying the Plasma Cannon at short range or by predicting the courses of the projectile and target. Similarly, skilled pilots are also able to evade and avoid being hit by such attempts.\n\nThe Plasma Cannon was developed during the early days of the Paranid Civil War, by the Holy Order of the Pontifex, building upon the High Energy Plasma Thrower. Like its predecessor, it suffers from high radiation build-up, and this needs to be purged between shots to prevent it from damaging itself. The blueprint for the Plasma Cannon was stolen by the Argon Secret Service and distributed throughout the Commonwealth when the Argon Federation joined the war effort.\n\nThe Mk2 variant has a higher rate of fire, lower heat generation and increased damage output.",500,55827,62030,68233,,1331.0,1331.0,0.0,0.0,1229.0,0.0,4055.7,3414.0,2000.0,1.13,47.4,0.0,0.0
weapon_ter_s_gatling_01_mk2_macro,Proton Barrage Mk2,weapon,s,2,"The Terran Proton Barrage is a short range weapon which can only be attached to high-energy weapon mounts. It is considered the Terran high-energy variant of the Commonwealth Bolt Repeater. Compared to the Bolt Repeater, the Proton Barrage offers higher damage output and projectile speed, but forfeits some of its range. While providing more damage in total, the Barrage has a lower fire rate and focusses on delivering more powerful individual projectiles during its long bursts. Its main downsides are its compatibility restriction that limits it to Terran ship designs, and the fact that it is twice as expensive when compared to the weaker Commonwealth Bolt Repeater. The Proton Barrage is a generalist weapon which performs well against most reasonable targets.\n\nWith the reconnection of the Commonwealth, the Terran Secret Service acquired the Bolt Repeater blueprint, enabling Terran engineers to develop it into the Proton Barrage. They adjusted it for Terran high-energy mount compatibility, effectively increasing its power, while also preventing the Commonwealth from using it.\n\nThe Mk2 variant increases the damage output, despite reducing the rate of fire, by making the individual projectiles more powerful still.",500,486903,572827,658751,,95.0,95.0,3.3,0.0,3600.0,0.0,2646.0,161.0,2000.0,1.13,120.0,313.5,313.5
weapon_gen_s_laser_01_mk2_macro,Pulse Laser Mk2,weapon,s,2,"Many experienced pilots fondly remember the affordable and reliable Pulse Laser as their first weapon. Its pin-point accuracy and high projectile speed make it an excellent choice for fighting small and fast targets, handling fragile lockboxes, and for dealing with deployables like mines and laser towers. Often initially scoffed at for its comparatively low damage output, its slow heat generation and sublime cooling result in a steady stream of disruptive fire, which in turn rewards pilots who can stay on target for an extended period. Faced with larger enemies, the Pulse Laser does not become obsolete as quickly as one might expect. Used in greater numbers, it can still be a formidable choice against frigates and corvettes, though an upgrade to a larger weapon mount may be advisable to maintain a level playing field. The Pulse Laser remains the preferred choice of commanders who favour versatility over optimisation against specific opponents, or who have little trust in the aim of their subordinates.\n\nThe technology behind the Pulse Laser is advanced and efficient. Within a shielded chamber, microscopic fragments of matter are superheated and accelerated by a pulsed neodymium laser. The weapon was originally designed by the Ministry of Finance to provide a robust loadout for their escort fleets, without having to invest time and resources into the maintenance of a well-rounded combined arms setup. Over time, and thanks to the Teladi Company's aggressive marketing, it has been adopted as the number one weapon of convenience by all other former members of the Community of Planets.\n\nThe Mk2 variant sports a slightly longer burst. This lowers the efficiency of the heat dissipation between bursts and thereby exponentially drives up the cost of the internal shielding, but results in an overall higher damage output.",500,79761,88623,97485,,47.0,47.0,8.0,0.0,4147.0,0.0,3110.25,46.0,2000.0,1.13,165.4,376.0,376.0
weapon_ter_s_laser_01_mk2_macro,Pulse Laser Mk2,weapon,s,2,"Although it bears the same name as the most widely available weapon in the Jump Gate network, the Terran Pulse Laser functions in a slightly different way. It dispenses with the use of clips for short bursts, and puts a greater emphasis on the power of the individual projectiles. Despite the weapon's reduced effective range, the microscopic particles are accelerated faster and reach their targets much quicker. Heat, therefore, accumulates more quickly than for its non-Terran counterpart, but because of the supreme energy efficiency of the underlying mechanism, overheating remains an unlikely event. As such, pilots who use this version of the Pulse Laser are still rewarded for maintaining pressure on their opponents, and remaining on target for the entirety of the fight.\n\nAfter the Realignment, the Terran Protectorate was quick to survey the military capabilities of its potential rivals in the new Jump Gate network, and soon acquired blueprints for the most widespread weapon of the time - the Pulse Laser. Noticing its versatility and beautiful simplicity, the well-oiled machine of the Terran military-industrial complex did what it had always done best: made extensive adjustments to auspicious technology to give it a distinct Terran identity and to prevent reverse-engineering. The result still behaves like a Pulse Laser in practice. Although initially it was deemed unusable by foreign powers, defying all predictions, the Pulse Laser has been retrofitted onto many other ships with only minimal compromise.\n\nThe Mk2 variant greatly improves the weapon's energy output and rate of fire, while only marginally raising its rate of heat accumulation.",500,180862,212779,244696,,99.0,99.0,2.3,0.0,6220.8,0.0,2737.152,127.0,2000.0,1.13,160.0,227.7,227.7
